price,model_year,model,condition,cylinders,fuel,odometer,transmission,paint_color,is_4wd,date_posted,days_listed
2200,2011,van,fair,6.0,gas,128453.0,automatic,white,False,2023-11-30,9
51800,2024,pickup,new,8.0,diesel,147.0,automatic,custom,False,2024-09-29,36
2400,2010,truck,fair,6.0,gas,159496.0,manual,black,False,2022-12-15,74
4300,2014,wagon,good,4.0,gas,143498.0,automatic,grey,False,2023-09-04,40
3400,2012,pickup,fair,6.0,gas,121757.0,automatic,white,False,2023-05-24,66
1000,2011,offroad,salvage,4.0,gas,149321.0,automatic,silver,True,2023-01-20,10
4300,2014,coupe,good,4.0,gas,147273.0,automatic,white,False,2024-05-10,7
2200,2016,sedan,good,6.0,gas,500133.0,automatic,red,False,2024-06-05,17
8600,2017,sedan,excellent,6.0,gas,60640.0,automatic,blue,False,2024-09-03,35
5500,2018,coupe,fair,4.0,gas,94033.0,automatic,silver,False,2022-02-22,76
1000,2006,SUV,fair,8.0,gas,196991.0,manual,blue,False,2024-12-19,82
4800,2017,sedan,fair,6.0,gas,54634.0,automatic,white,True,2023-10-29,42
30100,2023,van,like new,4.0,gas,5757.0,automatic,black,False,2024-12-13,46
4600,2014,sedan,good,6.0,gas,87694.0,automatic,custom,False,2022-02-07,53
5500,2015,truck,fair,6.0,gas,85514.0,automatic,black,False,2022-10-31,24
4700,2017,sedan,good,4.0,gas,120682.0,automatic,black,False,2024-10-05,74
42700,2023,SUV,new,4.0,gas,262.0,automatic,white,True,2023-11-26,1
28500,2023,coupe,like new,6.0,gas,5793.0,automatic,grey,False,2023-10-20,83
15100,2022,van,excellent,6.0,gas,39341.0,automatic,white,False,2023-07-16,77
263,2004,van,good,6.0,gas,183459.0,automatic,black,False,2024-06-13,82
8800,2019,sedan,good,4.0,gas,60758.0,automatic,blue,False,2024-08-22,11
7800,2016,sedan,excellent,4.0,hybrid,87817.0,automatic,white,False,2024-11-25,71
28700,2022,pickup,excellent,6.0,diesel,18929.0,manual,black,False,2022-10-25,3
8600,2019,coupe,good,4.0,gas,95331.0,automatic,black,False,2023-12-17,150
13200,2020,SUV,fair,6.0,electric,33785.0,automatic,black,True,2024-08-08,21
1800,2011,wagon,fair,4.0,hybrid,121669.0,automatic,black,False,2022-09-20,74
1100,2014,sedan,salvage,4.0,gas,138640.0,automatic,white,False,2022-06-06,41
16900,2022,coupe,excellent,4.0,gas,23459.0,automatic,red,False,2022-06-15,67
4700,2011,pickup,good,6.0,gas,173442.0,automatic,white,True,2022-01-16,32
3400,2010,truck,good,6.0,diesel,159355.0,automatic,black,False,2023-04-03,2
17800,2022,sedan,excellent,4.0,gas,16321.0,automatic,black,False,2022-07-28,74
4700,2014,pickup,fair,6.0,gas,126640.0,automatic,custom,True,2024-02-12,20
34800,2023,truck,excellent,6.0,gas,10709.0,automatic,white,False,2023-05-13,42
500,1994,pickup,salvage,6.0,diesel,362994.0,manual,red,False,2022-10-27,79
500,2004,coupe,salvage,4.0,gas,297496.0,automatic,green,True,2022-11-08,15
174805,2023,coupe,excellent,4.0,gas,9830.0,automatic,blue,False,2022-10-17,29
2800,2013,van,fair,4.0,hybrid,104532.0,automatic,grey,False,2024-02-05,16
22200,2023,sedan,new,4.0,gas,192.0,automatic,red,False,2024-03-25,5
1100,2005,SUV,fair,8.0,gas,226112.0,automatic,grey,False,2024-02-27,9
6900,2018,sedan,good,4.0,gas,102775.0,automatic,silver,False,2023-04-01,9
22219,2010,truck,good,8.0,gas,157906.0,automatic,white,False,2022-06-27,66
14500,2022,sedan,excellent,4.0,electric,32366.0,automatic,red,False,2024-07-27,50
1500,2008,pickup,fair,6.0,gas,311229.0,automatic,white,False,2022-09-09,86
3800,2014,convertible,fair,4.0,gas,120631.0,automatic,grey,False,2023-10-03,288
18400,2019,SUV,good,8.0,electric,43517.0,automatic,white,,2023-10-22,12
500,2006,truck,salvage,4.0,gas,275564.0,automatic,silver,False,2024-07-15,31
13100,2017,truck,good,8.0,gas,60320.0,automatic,brown,False,2024-07-12,78
5100,2013,pickup,good,6.0,gas,170652.0,manual,blue,True,2024-05-28,141
2800,2013,pickup,good,8.0,gas,318882.0,manual,silver,False,2022-10-31,28
34300,2023,SUV,like new,6.0,gas,5438.0,automatic,grey,False,2022-02-09,80
6500,2017,sedan,good,4.0,gas,57353.0,automatic,grey,False,2022-06-05,27
900,2006,sedan,good,4.0,gas,239456.0,automatic,black,False,2024-09-27,59
1000,2007,sedan,good,6.0,gas,312905.0,manual,silver,False,2023-02-12,3
6300,2019,coupe,fair,4.0,gas,68559.0,automatic,blue,False,2024-02-18,6
3400,2012,pickup,fair,6.0,diesel,111861.0,automatic,silver,False,2022-05-07,17
11200,2020,sedan,excellent,4.0,gas,52390.0,manual,silver,False,2024-06-20,9
5000,2014,SUV,fair,6.0,gas,129451.0,automatic,red,True,2023-01-10,84
20000,2020,pickup,excellent,8.0,gas,47246.0,automatic,blue,False,2023-10-18,72
1600,2006,SUV,good,4.0,gas,233113.0,automatic,white,False,2022-12-28,153
600,2008,truck,salvage,6.0,gas,307956.0,automatic,silver,False,2024-03-28,2
500,2008,sedan,salvage,4.0,gas,231786.0,automatic,red,False,2022-02-09,3
4300,2013,SUV,good,4.0,gas,155300.0,automatic,black,False,2024-04-13,45
2500,2013,coupe,fair,4.0,gas,148487.0,automatic,red,False,2024-12-05,345
7500,2017,van,good,6.0,gas,105282.0,automatic,black,False,2024-05-06,57
42300,2023,SUV,new,6.0,gas,256.0,automatic,white,True,2022-02-09,21
1700,2009,sedan,good,4.0,gas,,automatic,orange,False,2022-09-23,66
3500,2015,van,fair,4.0,gas,150827.0,automatic,red,False,2024-10-22,30
2000,2009,truck,fair,6.0,gas,,automatic,white,False,2022-08-20,7
1900,2013,sedan,fair,4.0,gas,183761.0,manual,grey,True,2022-07-11,61
5000,2015,truck,fair,4.0,gas,113457.0,automatic,white,False,2022-05-29,12
13700,2022,sedan,good,4.0,gas,33402.0,automatic,white,False,2022-05-02,1
32100,2023,SUV,like new,6.0,gas,8700.0,automatic,white,False,2023-02-25,43
14300,2022,hatchback,excellent,4.0,gas,29027.0,automatic,red,False,2022-09-13,5
5300,2015,pickup,fair,4.0,gas,120452.0,automatic,white,False,2023-03-30,2
900,2004,SUV,fair,6.0,gas,224715.0,automatic,silver,False,2023-06-14,46
4600,2015,SUV,fair,8.0,gas,151224.0,manual,silver,True,2024-02-01,167
500,2006,SUV,salvage,6.0,gas,160351.0,automatic,blue,False,2024-03-14,24
5000,2012,SUV,good,6.0,gas,121431.0,automatic,grey,False,2022-03-17,74
11400,2016,SUV,good,8.0,gas,71666.0,automatic,purple,True,2024-08-27,41
17100,2019,SUV,excellent,8.0,gas,77173.0,automatic,white,False,2023-01-25,70
10400,2019,sedan,excellent,6.0,gas,53316.0,manual,white,False,2022-08-27,8
3000,2012,SUV,fair,4.0,diesel,157270.0,automatic,white,True,2022-10-02,14
10400,2017,SUV,excellent,4.0,hybrid,78421.0,manual,black,False,2024-07-10,14
1600,2011,coupe,fair,4.0,gas,192359.0,manual,orange,False,2023-11-20,62
44600,2023,truck,like new,8.0,diesel,8514.0,automatic,green,True,2024-07-07,73
5300,2019,SUV,good,4.0,gas,184944.0,automatic,silver,False,2022-12-03,22
2400,2009,SUV,good,6.0,gas,218336.0,automatic,blue,True,2023-08-07,132
7300,2015,pickup,good,8.0,gas,138931.0,other,grey,False,2023-06-27,71
1400,2007,SUV,fair,6.0,gas,221664.0,automatic,black,False,2023-08-14,82
3104,2020,sedan,excellent,4.0,gas,44330.0,automatic,silver,False,2023-09-18,64
500,2005,coupe,fair,6.0,gas,896142.0,manual,black,False,2022-02-16,6
18800,2023,hatchback,excellent,,electric,10477.0,automatic,white,False,2024-09-16,88
20500,2021,van,like new,6.0,gas,22280.0,automatic,white,False,2023-04-23,75
3900,2014,offroad,fair,6.0,gas,147750.0,automatic,white,True,2022-01-04,2
2900,2012,truck,fair,8.0,gas,231556.0,automatic,silver,False,2024-03-14,8
10200,2016,truck,good,6.0,diesel,93699.0,automatic,grey,False,2022-12-11,15
1500,2007,truck,fair,8.0,diesel,266955.0,automatic,black,False,2022-07-20,33
3300,2014,sedan,good,4.0,gas,148889.0,manual,black,False,2024-09-10,6
10900,2018,convertible,excellent,4.0,gas,,manual,blue,False,2024-07-04,73
1800,2010,SUV,fair,4.0,gas,209407.0,automatic,silver,False,2022-04-22,72
500,2005,hatchback,salvage,4.0,gas,260980.0,automatic,silver,False,2024-07-04,65
500,2005,coupe,salvage,4.0,hybrid,294444.0,automatic,white,False,2024-06-29,13
2500,2012,SUV,fair,4.0,gas,168340.0,automatic,blue,False,2022-10-17,60
4700,2012,truck,good,6.0,gas,141771.0,automatic,grey,False,2023-03-31,79
500,2005,truck,salvage,4.0,gas,279561.0,automatic,white,True,2022-10-22,63
12900,2019,truck,good,8.0,diesel,92735.0,automatic,red,False,2023-05-17,28
700,2005,sedan,fair,4.0,diesel,254532.0,manual,white,True,2022-08-16,90
3400,2011,truck,good,6.0,diesel,269351.0,automatic,purple,True,2024-03-13,10
1200,2012,coupe,good,6.0,gas,505387.0,manual,white,False,2022-02-03,5
13000,2022,sedan,good,4.0,gas,18877.0,automatic,white,False,2022-04-29,23
2800,2012,SUV,fair,4.0,gas,153551.0,manual,orange,True,2023-01-31,29
1800,2007,SUV,good,6.0,gas,199439.0,automatic,white,False,2024-09-02,69
7560,2003,truck,fair,8.0,gas,,automatic,red,False,2024-07-08,83
4400,2015,hatchback,good,4.0,gas,115178.0,automatic,grey,False,2022-04-21,73
19000,2022,sedan,like new,4.0,gas,15592.0,manual,black,False,2023-01-03,134
5000,2014,pickup,fair,6.0,gas,142599.0,automatic,blue,True,2024-02-20,8
500,1989,mini-van,salvage,6.0,gas,486818.0,automatic,grey,False,2023-10-03,18
11700,2019,sedan,excellent,6.0,gas,41397.0,automatic,red,True,2023-05-02,35
2200,2012,other,good,3.0,gas,192318.0,automatic,brown,False,2024-01-13,40
1200,2010,SUV,good,6.0,gas,693907.0,manual,red,False,2022-05-24,2
18500,2020,truck,good,8.0,gas,39338.0,automatic,grey,False,2024-08-26,63
18300,2019,truck,excellent,6.0,gas,60393.0,automatic,black,False,2023-02-09,17
25800,2022,van,like new,4.0,gas,14063.0,automatic,brown,False,2022-02-20,72
43508,2017,convertible,excellent,4.0,gas,128673.0,automatic,grey,False,2024-12-09,87
5400,2014,SUV,fair,8.0,gas,84565.0,automatic,red,False,2023-01-06,19
18800,2021,pickup,good,6.0,gas,52700.0,automatic,blue,False,2024-10-28,78
1100,2006,pickup,fair,4.0,diesel,215696.0,automatic,black,True,2022-06-28,5
1300,2015,sedan,fair,4.0,gas,558231.0,manual,black,False,2023-10-02,6
3900,2013,SUV,fair,6.0,gas,116193.0,automatic,brown,False,2022-02-15,284
9800,2018,SUV,good,6.0,gas,111398.0,manual,white,False,2022-11-12,32
13700,2019,pickup,good,4.0,gas,60722.0,automatic,red,False,2024-11-14,59
4800,2013,convertible,good,4.0,gas,138823.0,automatic,white,False,2024-10-08,8
1400,2006,truck,fair,8.0,gas,228801.0,automatic,white,True,2023-07-23,44
1600,2009,wagon,good,5.0,gas,220501.0,manual,brown,False,2024-02-25,23
18900,2021,SUV,good,8.0,gas,34766.0,automatic,blue,True,2022-03-19,42
6400,2014,SUV,good,6.0,gas,118860.0,automatic,grey,True,2024-08-21,35
15300,2021,coupe,excellent,4.0,gas,58430.0,automatic,red,True,2023-03-23,7
5200,2014,van,good,6.0,gas,96594.0,automatic,blue,False,2023-03-07,1
2772,2018,SUV,good,6.0,gas,103541.0,automatic,brown,False,2023-12-13,32
1800,2012,van,fair,6.0,gas,215585.0,automatic,white,False,2024-02-12,2
1000,2005,pickup,fair,6.0,diesel,337377.0,automatic,black,False,2024-11-22,133
4900,2015,van,good,6.0,gas,93261.0,manual,white,False,2024-03-08,81
40900,2022,truck,excellent,8.0,diesel,18263.0,automatic,black,False,2023-09-04,30
2200,2013,sedan,fair,4.0,gas,110885.0,automatic,silver,False,2024-02-14,18
1000,2006,sedan,good,4.0,gas,235386.0,automatic,blue,False,2023-03-26,32
15800,2017,truck,excellent,8.0,gas,56999.0,automatic,white,True,2022-09-08,160
13400,2020,SUV,fair,6.0,hybrid,35310.0,manual,blue,False,2022-03-31,77
5500,2015,SUV,fair,8.0,gas,107521.0,automatic,blue,False,2024-02-18,15
8000,2016,SUV,good,4.0,gas,118109.0,automatic,blue,False,2024-11-21,26
600,2007,convertible,salvage,8.0,diesel,164582.0,manual,grey,False,2022-04-26,21
8100,2016,SUV,good,8.0,gas,115161.0,manual,grey,False,2022-06-29,8
1300,2007,pickup,fair,6.0,diesel,342973.0,automatic,white,False,2023-10-07,18
1300,2006,truck,fair,8.0,gas,203807.0,automatic,red,True,2023-11-08,17
597,2009,truck,good,6.0,diesel,165094.0,automatic,black,False,2024-06-25,11
16500,2024,hatchback,like new,4.0,gas,0.0,manual,black,False,2022-10-18,16
5300,2015,SUV,fair,,gas,125801.0,automatic,grey,False,2024-10-24,84
19000,2021,coupe,like new,4.0,gas,16955.0,automatic,grey,False,2024-09-04,82
7300,2019,van,good,6.0,gas,98329.0,automatic,blue,False,2022-04-08,26
1100,2005,SUV,fair,6.0,gas,269620.0,automatic,blue,True,2024-01-25,28
11700,2016,truck,excellent,8.0,gas,98778.0,manual,silver,True,2022-09-27,15
700,2004,sedan,fair,6.0,gas,255160.0,automatic,silver,False,2023-05-25,6
3900,2015,coupe,fair,4.0,gas,140921.0,automatic,grey,True,2023-03-22,80
3200,2013,convertible,fair,4.0,gas,154778.0,automatic,grey,False,2023-07-17,85
20300,2020,truck,excellent,4.0,gas,50425.0,automatic,blue,False,2022-03-07,29
1000,2009,sedan,fair,4.0,gas,250267.0,automatic,silver,False,2022-05-17,5
27300,2023,coupe,new,4.0,gas,326.0,manual,grey,False,2022-01-07,7
2600,2012,SUV,fair,4.0,gas,159506.0,automatic,blue,False,2022-05-08,6
4400,2016,coupe,good,4.0,gas,154483.0,automatic,white,False,2023-03-02,64
2300,2008,truck,good,4.0,gas,236494.0,automatic,silver,False,2022-10-09,14
17000,2022,hatchback,like new,4.0,gas,17165.0,automatic,blue,False,2022-03-27,63
8900,2017,pickup,good,4.0,gas,90901.0,automatic,black,False,2024-10-29,2
10600,2019,pickup,good,6.0,gas,93356.0,automatic,black,False,2024-09-15,68
31800,2022,SUV,like new,4.0,hybrid,17509.0,automatic,white,False,2022-11-12,34
25400,2022,SUV,like new,4.0,gas,12504.0,automatic,blue,False,2022-09-27,7
30300,2022,SUV,like new,8.0,gas,15484.0,automatic,blue,False,2023-01-14,39
27000,2022,SUV,like new,6.0,gas,13312.0,other,white,False,2022-01-04,70
2300,2011,pickup,fair,6.0,gas,215061.0,manual,silver,False,2023-09-13,45
3300,2012,SUV,good,8.0,gas,225976.0,automatic,silver,False,2022-01-04,18
36100,2023,convertible,new,4.0,gas,74.0,automatic,white,False,2023-05-08,11
3400,2015,sedan,good,4.0,gas,153860.0,automatic,black,False,2022-04-01,83
1200,1985,truck,fair,6.0,gas,462260.0,automatic,black,False,2023-12-14,30
1400,2007,SUV,fair,6.0,gas,253984.0,automatic,silver,False,2023-10-06,68
46300,2023,SUV,new,6.0,gas,492.0,manual,white,True,2023-07-10,22
2900,2012,sedan,good,4.0,gas,136485.0,manual,silver,True,2023-04-18,48
1300,2006,truck,fair,6.0,gas,176715.0,automatic,grey,False,2022-05-27,177
2100,2010,van,good,6.0,gas,190581.0,automatic,black,False,2023-03-05,15
2400,2014,sedan,fair,4.0,gas,171853.0,automatic,grey,False,2023-09-30,50
8700,2018,SUV,good,,gas,110432.0,manual,white,False,2024-02-22,26
800,2004,sedan,good,4.0,gas,235776.0,automatic,white,False,2023-12-23,14
12000,2019,truck,excellent,4.0,gas,97193.0,automatic,black,False,2023-09-24,74
1100,2011,van,fair,6.0,gas,553118.0,automatic,silver,False,2024-02-04,38
35200,2023,SUV,like new,4.0,gas,5235.0,automatic,black,False,2023-07-18,11
11500,2019,coupe,excellent,4.0,gas,72732.0,automatic,silver,False,2024-05-08,103
34600,2023,SUV,like new,8.0,gas,7291.0,automatic,white,False,2023-06-13,4
324,2004,SUV,good,4.0,gas,,automatic,blue,False,2022-11-26,11
900,2014,hatchback,salvage,4.0,gas,163144.0,other,silver,False,2023-11-29,77
3000,2013,sedan,good,4.0,gas,159758.0,automatic,silver,False,2022-06-09,39
6900,2020,sedan,fair,4.0,gas,62142.0,automatic,silver,False,2023-08-18,45
4300,2016,hatchback,excellent,4.0,gas,146957.0,automatic,black,False,2022-01-28,3
12300,2020,SUV,fair,4.0,gas,41473.0,automatic,,True,2022-04-21,150
500,2004,convertible,salvage,6.0,gas,333664.0,manual,purple,False,2022-08-10,16
9700,2021,sedan,like new,4.0,gas,74133.0,automatic,white,False,2023-08-16,30
2800,2014,sedan,fair,4.0,gas,110391.0,automatic,blue,False,2022-07-31,26
800,2004,van,fair,6.0,gas,220369.0,automatic,black,False,2023-11-19,23
12300,2021,coupe,like new,6.0,diesel,61167.0,automatic,grey,False,2022-09-08,139
500,2005,wagon,salvage,4.0,gas,243516.0,automatic,white,False,2024-04-12,29
6500,2013,truck,good,8.0,gas,162984.0,automatic,black,False,2023-03-07,70
39900,2024,pickup,excellent,6.0,diesel,100.0,automatic,black,True,2024-06-26,33
12100,2019,SUV,good,6.0,gas,73475.0,automatic,black,False,2024-07-21,8
6100,2020,sedan,fair,4.0,gas,50511.0,automatic,white,False,2023-05-05,81
800,2004,van,fair,6.0,gas,261278.0,automatic,white,False,2022-10-20,63
34600,2023,van,new,4.0,gas,179.0,automatic,black,False,2022-10-09,39
3000,2015,coupe,fair,6.0,gas,107680.0,manual,blue,,2023-12-20,170
4800,2018,wagon,fair,4.0,gas,91320.0,automatic,black,False,2024-12-09,28
4300,2015,sedan,good,6.0,gas,84836.0,automatic,white,False,2023-06-15,30
4000,2012,SUV,good,6.0,gas,214931.0,automatic,grey,False,2023-10-20,38
1900,2009,SUV,fair,8.0,gas,264213.0,automatic,white,False,2022-06-12,47
2271,2017,truck,good,6.0,gas,114698.0,automatic,silver,True,2024-03-18,36
35016,2019,hatchback,fair,6.0,gas,63752.0,automatic,white,True,2022-10-23,7
6400,2014,pickup,good,4.0,gas,93906.0,manual,blue,True,2024-05-11,72
20800,2023,sedan,excellent,6.0,gas,13008.0,automatic,grey,False,2023-11-26,44
2300,2015,SUV,salvage,8.0,gas,97885.0,automatic,red,False,2022-07-30,30
3000,2014,sedan,fair,4.0,gas,92422.0,automatic,yellow,False,2024-09-12,30
35500,2024,truck,excellent,6.0,gas,100.0,automatic,black,False,2022-12-22,18
10300,2016,truck,good,,gas,89041.0,automatic,white,False,2024-12-15,84
7100,2014,offroad,good,4.0,gas,109040.0,automatic,white,True,2022-08-12,6
183858,2021,truck,good,8.0,gas,40482.0,automatic,silver,True,2023-06-17,17
17800,2020,SUV,good,8.0,gas,60773.0,automatic,black,False,2024-02-20,151
4500,2015,SUV,fair,8.0,gas,142138.0,automatic,silver,False,2024-07-27,92
4100,2016,van,fair,6.0,gas,124285.0,automatic,white,False,2022-10-05,16
260,2011,mini-van,fair,6.0,gas,573045.0,automatic,silver,False,2024-05-29,44
1000,2004,pickup,fair,6.0,gas,237828.0,automatic,black,False,2023-01-27,86
6900,2017,van,excellent,6.0,gas,123138.0,automatic,brown,False,2023-01-03,82
31500,2023,SUV,excellent,6.0,gas,12700.0,automatic,blue,False,2024-03-17,39
7100,2015,pickup,good,4.0,diesel,104259.0,automatic,blue,False,2024-10-31,17
25900,2023,sedan,new,6.0,electric,172.0,automatic,red,False,2023-07-16,8
1300,2005,SUV,fair,8.0,hybrid,220953.0,automatic,blue,True,2024-02-03,59
40900,2024,SUV,excellent,8.0,gas,100.0,automatic,grey,True,2024-07-23,48
7400,2021,mini-van,excellent,4.0,gas,147218.0,automatic,white,False,2023-11-01,37
20500,2024,other,new,4.0,gas,78.0,manual,grey,True,2024-12-21,75
6237,2014,pickup,salvage,4.0,diesel,112268.0,manual,red,False,2024-11-06,117
19100,2024,hatchback,excellent,4.0,gas,,automatic,red,False,2024-03-30,87
1500,2011,sedan,fair,6.0,gas,144395.0,automatic,grey,False,2024-05-25,85
5800,2013,pickup,good,8.0,diesel,96468.0,automatic,grey,False,2022-03-29,40
10400,2019,van,excellent,6.0,gas,66449.0,automatic,silver,False,2024-08-06,108
17500,2021,sedan,like new,4.0,gas,17229.0,automatic,black,False,2022-05-03,14
6700,2017,coupe,good,4.0,gas,84919.0,automatic,red,False,2024-02-20,34
4100,2014,sedan,good,,gas,91043.0,automatic,red,True,2022-09-06,2
14300,2016,truck,excellent,8.0,gas,100641.0,automatic,grey,True,2024-08-17,39
500,2008,coupe,salvage,6.0,gas,116406.0,automatic,green,,2022-09-29,5
1800,2009,sedan,good,4.0,gas,186022.0,automatic,grey,False,2024-05-25,71
500,2010,sedan,salvage,6.0,gas,241487.0,automatic,silver,False,2023-08-04,17
600,2005,SUV,salvage,6.0,gas,156447.0,automatic,white,True,2024-09-14,1
5200,2015,coupe,good,4.0,gas,126211.0,automatic,silver,False,2023-12-07,43
1600,2015,wagon,fair,5.0,gas,449034.0,automatic,red,False,2022-12-01,8
3800,2014,SUV,fair,,gas,130338.0,automatic,brown,False,2022-01-27,19
1300,2010,sedan,fair,4.0,gas,220554.0,automatic,white,True,2023-11-29,36
29800,2024,sedan,new,4.0,gas,215.0,automatic,grey,True,2022-06-21,82
62044,2016,convertible,good,6.0,hybrid,62699.0,automatic,custom,False,2023-09-08,39
13500,2019,SUV,good,6.0,gas,78894.0,automatic,white,False,2022-10-15,44
1700,2009,truck,fair,4.0,gas,217965.0,automatic,white,True,2022-04-23,47
1200,2001,SUV,fair,4.0,gas,192856.0,automatic,white,False,2024-04-13,3
48800,2023,truck,new,6.0,gas,80.0,manual,white,False,2022-02-12,4
40700,2023,SUV,new,6.0,gas,96.0,automatic,white,False,2024-06-30,16
11900,2018,SUV,excellent,8.0,gas,91247.0,automatic,black,False,2022-10-27,6
34500,2024,offroad,like new,,gas,0.0,automatic,white,False,2022-06-13,18
500,2006,wagon,salvage,6.0,gas,213331.0,manual,white,False,2023-12-08,3
7900,2016,pickup,good,4.0,gas,111850.0,automatic,silver,True,2024-12-20,94
2300,2012,offroad,fair,3.0,gas,207256.0,manual,grey,False,2022-04-14,24
5400,2018,sedan,excellent,4.0,gas,151954.0,automatic,black,False,2022-05-16,32
4300,2018,sedan,fair,4.0,electric,109940.0,automatic,blue,False,2023-03-27,59
31900,2024,coupe,new,4.0,electric,445.0,automatic,white,True,2023-06-19,135
500,2004,pickup,salvage,4.0,gas,273618.0,automatic,white,False,2022-04-20,55
1500,2007,SUV,fair,4.0,gas,138147.0,automatic,black,True,2023-04-23,35
20300,2023,wagon,excellent,5.0,gas,12642.0,automatic,grey,False,2023-07-15,45
27000,2021,convertible,like new,4.0,gas,28108.0,automatic,grey,False,2022-11-16,51
